osm_id,building,addr_full,name_ne,healthcare_speciality,source,addr_city,healthcare,capacity_persons,operator_type,name,amenity,longitude,latitude,geom_type
"9796558466",,,,,,,,,,Basedi Surakhyit Prasuti Sewa Ikai,clinic,80.3590469,29.4210606,POINT
"9796558475",,,,,,,,,,Shreepur Adharbhut Health Center,clinic,80.3162918,29.3822842,POINT
"9796558467",,,,,,,,,,Udayadev Aadharbhut Health Center,clinic,80.3677292,29.3942261,POINT
"9796558476",,,,,,,,,,Khakalai khope center,clinic,80.3495941,29.3811989,POINT
"9796558477",,,,,,,,,,Udayadev Health post Shivanath 4 Baitadi,clinic,80.3679123,29.3791294,POINT
"9796558478",,,,,,,,,,Baskoti safti prasuti sewa Sarmali 2 Baskoti,clinic,80.3222275,29.3378372,POINT
"9796558479",,,,,,,,,,Nagarjuna Adharbhut Health Center,clinic,80.3128738,29.358017,POINT
"9796558472",,,,,,,,,,Nauldev Bathing center Shivanath 4,clinic,80.3471222,29.3614674,POINT
"9796558468",,,,,,,,,,Pokhara Barthing center sharmalli2Baitadi,clinic,80.3172836,29.3701801,POINT
"9796558474",,,,,,,,,,Terchhabata Health post,clinic,80.2953415,29.3632755,POINT
"9796558473",,,,,,,,,,Nagarjun Adharbhut Health Service Center Shivanath 1 Doram,clinic,80.3025818,29.3587036,POINT
"9796558469",,,,,,,,,,Gaushalla Barthing center,clinic,80.2871857,29.3502693,POINT
"9796569750",,,,,,,,,,Kulau Health Post,clinic,80.3027649,29.4168949,POINT
"9796569751",,,,,,,,,,Amchaura Health Post,clinic,80.3292847,29.4413605,POINT
"9796569753",,,,,,,,,,Pancheswor Healthpost,clinic,80.2812653,29.4278355,POINT
"8230693041",,Madlak,,,Local Knowledge,,centre,,,"SubCentre, Madlak",,80.2536568,29.3855409,POINT
"9772756003",,,,,,,,,,Ghalang urban health center,clinic,84.6101918,28.0295926,POINT
"6090813288",,,,,,,,,,,clinic,84.6302879,28.0251446,POINT
"8564436517",,,,,,,,,,,hospital,84.8170357,28.0523169,POINT
"8097710265",,,स्वास्थ्य चौकी,,,,yes,,,स्वास्थ्य चौकी,hospital,85.786819,28.018594,POINT
"5160374337",,,प्रतिक आयूर्बेदिक फर्मा,,,,,,,Pratik Aaurbedic Pharma,pharmacy,84.891219,27.9114193,POINT
"5088313654",,,सहिद मेमोरिअल फार्मेसी,,,Nilkantha Municipality-3,hospital,,private,Shaid Memorial Pharmacy,hospital,84.8884736,27.9133151,POINT
"5253781852",,,,,,,,,,Pabil Farm,pharmacy,84.8936339,27.9110457,POINT
"10011882093",,,,,,,pharmacy,,,Krisak Pharmacy,pharmacy,85.3295271,27.7442361,POINT
"10011926519",,,,,,,pharmacy,,,Grand Health Pharmacy,pharmacy,85.3291448,27.7422094,POINT
"6760978990",,,,,,,,,,,doctors,85.3256043,27.7462534,POINT
"5961692307",,,दक्षिण एसियाली पोलिक्लिनिक तथा निदान केन्द्र,,,,hospital,,,दक्षिण एसियाली पोलिक्लिनिक तथा निदान केन्द्र,hospital,85.3261844,27.7390611,POINT
"8519700217",,,,,,,,,,,hospital,85.8296282,27.7540758,POINT
"6434834787",,,,,,,,,,,clinic,85.8939316,27.767616,POINT
"7016099241",,,,,,,,,,rubel medical,clinic,81.330623,29.3761442,POINT
"7016122152",,,,,,,,,,,clinic,81.3290982,29.3756891,POINT
"7016538285",,,,,,,,,,Redcross,clinic,81.3295072,29.3679037,POINT
"7016566202",,,,,,,,,,Himal health care centre,clinic,81.3292062,29.3676045,POINT
"7016671446",,,,,,,,,,badhimalika polyclinic phalasain,clinic,81.3424328,29.3639357,POINT
"7016682157",,,,,,,,,,b.p. health clinic,clinic,81.3315406,29.3647565,POINT
"7016385912",,,,,,,,,,ward number 6 health post,clinic,81.3321603,29.3560795,POINT
"6618366355",,,,,,Bhajani Municipality,doctor,,,Bishnapur Swastha Chauki,hospital,81.0241025,28.5120653,POINT
"6618490939",,,,,,Bhajani Municipality,doctor,,,Ayurbet Aausadalaya Ganeshman,hospital,80.9308331,28.4810765,POINT
"5819751578",,,,General/Delivery Service,,Bhajani Municipality,doctor,,,Bhajani PHC,hospital,80.9675475,28.5020652,POINT
"6612811684",,,,,,Bhajani Municipality,hospital,,,Sapkota clinic bhajani,hospital,80.9679306,28.4923355,POINT
"6614547518",,,,,,Bhajani Municipality,hospital,,,"Jain Medical Store, Bhajani",hospital,80.9684551,28.4918324,POINT
"6615933393",,,,,,Bhajani Municipality,hospital,,,Gaughar Clinic Goddchaura,clinic,81.0239788,28.4918489,POINT
"6616030053",,,,,,Bhajani Municipality,doctor,,,M.R. Health Clinic Bahadurpur,clinic,81.0427053,28.500064,POINT
"6616032257",,,,,,,,,,Bahadurpur Khop Clinic,clinic,81.0419945,28.5001465,POINT
"6616157612",,,,,,,,,,"Naresh Clinic, Janakpur",clinic,81.0389596,28.4873758,POINT
"6618617414",,,,Immunization,,,,,,Khop Kendra Charra,clinic,80.929496,28.4870776,POINT
"6618617415",,,,,,Bhajani Municipality,doctor,,,Sahari Swastha Chauki Charra,hospital,80.9297757,28.4871765,POINT
"8067568073",,Banveerpur,,,Local Knowledge,,centre,,,"SubCentre, Banveerpur",,80.9780976,28.4055605,POINT
"6618711595",,,,General Service,,Bhajani Municipality,doctor,,,,hospital,80.9726232,28.4708629,POINT
"6618711599",,,,,,,,,,Gaun Ghar Clinic Duduwaphata,clinic,80.9794776,28.4554286,POINT
"9794546495",,,,,,,,,,कोहलपुर डेन्टल हस्पिटल,dentist,81.6235235,28.0641501,POINT
"9794521209",,,,,,,,,,प्रार्थमिक स्वास्थ्य केन्द्र,clinic,81.6296844,28.2062511,POINT
"9794575438",,,,,,,,,,सहरि स्वास्थ केन्द,clinic,81.6254919,28.0727275,POINT
"9687953569",,,,,,,,,,Health Post Malika,hospital,81.6272483,28.7890783,POINT
"9263241324",,,,,,Birendranagar,clinic,,private,Nihit Polyclinic,clinic,81.6288243,28.59377,POINT
"5392509050",,,,,,,,,,Life Care Surgicals,pharmacy,81.6237656,28.0643387,POINT
"5064405624",,,,,,,,,,,hospital,81.6243966,28.9271707,POINT
"9800510530",,,,,,,,,,रामारोशन स्वास्थ्य चौकी,clinic,81.4333031,29.2066688,POINT
"8317219191",,,,,yil2020,,,,,New Health Post Building,hospital,81.5442623,29.215728,POINT
"8317219196",,,,,yil2020,,,,,Old Health Post,hospital,81.5448256,29.2157228,POINT
"8317219376",,,,,yil2020,,,,,Health Post,hospital,81.5486725,29.2225021,POINT
"8314861598",,,,,yil2020,,,,,Health Post,hospital,81.5364303,29.2121281,POINT
"8317217752",,,,,yil2020,,,,,Prathamik Swasthya Kendra,hospital,81.5528749,29.1941177,POINT
"8317671777",,,,,yil2020,,,,,Health Post,hospital,81.5567721,29.193655,POINT
"8318627141",,,,,yil2020,,,,,Health Post,hospital,81.5688582,29.171987,POINT
"8314393662",,,,,yil2020,,,,,Health Post,hospital,81.5429329,29.1883039,POINT
"8314394036",,,,,yil2020,,,,,Health Post,hospital,81.5429132,29.1604971,POINT
"8314394042",,,,,yil2020,,,,,R.B Star Clinic and Pathological,hospital,81.5449154,29.1590807,POINT
"8310947799",,,,,yil2020,,,,,Health Post Lalu,hospital,81.5478525,29.1619892,POINT
"6241444585",,,,,,,,,,,hospital,85.7328923,27.2643887,POINT
"9791970423",,,,,,,,,,Gonarpura Swastha Chowki,clinic,85.8055344,26.7263699,POINT
"9791970424",,,,,,,,,,Nagarik aarogay sewa kendar,clinic,85.8008347,26.7350712,POINT
"9791970430",,,,,,,,,,Mahottari Health Post,clinic,85.8305893,26.6952019,POINT
"9791970451",,,,,,,,,,Aadharbhut Swasth Kendra Jhinga Asthan,clinic,85.7833862,26.7621822,POINT
"9791970453",,,,,,,,,,Sonaul Health Post,clinic,85.7589722,26.7580204,POINT
"9791970455",,,,,,,,,,Sarpallo Health Post,clinic,85.7785645,26.7414951,POINT
"4471052889",,,,,,,,,,,clinic,85.9306234,26.7161278,POINT
"4810855021",,,,,,,,,,,hospital,85.9307288,26.7156035,POINT
"9791970442",,,,,,,,,,"Adharbhut Swasthya Sewa Kendra, Matihani Bazaar",clinic,85.8489609,26.6135654,POINT
"9791970444",,,,,,,,,,Aadharbhut Swasthya Sewa Kendra,clinic,85.8936539,26.6678696,POINT
"9791970450",,,,,,,,,,Aadharbhut Swastha Sewa Kendra,clinic,85.8495102,26.6558876,POINT
"9773977073",,,,,,,,,,Sahi Clinic and Pathology,clinic,85.9249685,26.6827666,POINT
"9773977076",,,,,,,,,,Primary Heath Care Center Rampur,clinic,85.9363109,26.7025123,POINT
"9773977098",,,,,,,,,,Health Post Bashahiya,clinic,85.9073537,26.6941743,POINT
"9773977101",,,,,,,,,,Drbpura Rupaitha Health Post,clinic,85.925059,26.6830143,POINT
"9773977106",,,,,,,,,,Bindhi Health Post,clinic,85.893599,26.7062149,POINT
"4513211603",,,,,,,,,,,pharmacy,85.8973461,26.7266165,POINT
"9791970425",,,,,,,,,,Aadharbhut Sawasth Sewa Kendra,clinic,85.8069153,26.7297592,POINT
"9791970427",,,,,,,,,,Swasthya Chauki Dami Marai,clinic,85.8050919,26.7030392,POINT
"9791970428",,,,,,,,,,Manish Medical Hall,pharmacy,85.8051605,26.6988983,POINT
"9791970429",,,,,,,,,,Mahottari Swastha Chauki,clinic,85.8097153,26.6883774,POINT
"9791970431",,,,,,,,,,Saikher Das Health Clinic,clinic,85.8429565,26.6790295,POINT
"9791970432",,,,,,,,,,Bharmapur Health Post Bharmarpura,clinic,85.8522415,26.7269955,POINT
"9791970434",,,,,,,,,,Community Health Post Bhagawanpur,clinic,85.8412628,26.7255573,POINT
"9791970440",,,,,,,,,,Aadharbhut Swastha Sewa Kendra,clinic,85.8693085,26.6438923,POINT
"9791970441",,,,,,,,,,"Dhirapur Health Post, Dhirapur",clinic,85.8507538,26.6470661,POINT
"9791970445",,,,,,,,,,"Majhaura Bishanpur Swasthya Sewa, Bishanpur",clinic,85.8862686,26.6625271,POINT
"9776134717",,,,,,,,,,Eye Hospital Jaleshwor,hospital,85.8071973,26.6533476,POINT
"9776134720",,,,,,,,,,Adharbhut Swastha Kendra,clinic,85.8128269,26.6452115,POINT
"9776134722",,,,,,,,,,Sahari Sawastha Kendra,clinic,85.8049394,26.6627198,POINT
"9776134724",,,,,,,,,,Parikauli Health Post,clinic,85.8196601,26.662081,POINT
"9773977083",,,,,,,,,,Ma Baoudhi Hospital Private Limited,hospital,85.9092256,26.7377381,POINT
"9773977086",,,,,,,,,,Janakpur Trauma Hospital,hospital,85.9125086,26.7294245,POINT
"9773977099",,,,,,,,,,Health Post,clinic,85.8988836,26.729742,POINT
"9773977116",,,,,,,,,,Ashok Medical hall,pharmacy,85.909468,26.7193935,POINT
"9773984217",,,,,,,,,,Apan Janakpur Health Care Pvt. Ltd.,clinic,85.9011304,26.7277135,POINT
"10618455206",,,,,,,,,,,hospital,81.5191125,29.4620471,POINT
"7045727426",,,,,naxa,,,,,Hilsa Hospital,hospital,81.3311622,30.1522132,POINT
"7237059531",,,,,naxa,,yes,,,Special Health Camp,,81.3334419,30.1520611,POINT
"9796451286",,,,,,,,,,किदन्न बर्थिङ सेन्टर,clinic,81.3554001,29.6097641,POINT
"9796451293",,,,,,,,,,धामीगाउ आधारभुत स्वास्थ केन्द,clinic,81.3270721,29.6108742,POINT
"9796451288",,,,,,,,,,आ स्वा मेलबिसाैना 5,clinic,81.3139114,29.6021118,POINT
"9796451290",,,,,,,,,,आधारभुत स्वा से के,clinic,81.3555832,29.5957241,POINT
"9796451291",,,,,,,,,,दातोला स्वा चौकी,clinic,81.3465576,29.6023636,POINT
"9796451292",,,,,,,,,,मेलबिसाैना स्वा चौकी,clinic,81.3074417,29.6095028,POINT
"8389717061",,,,,,,,,,,hospital,81.3326655,29.7268291,POINT
"8389759061",,,,,,,,,,Aabhahan Clinic,clinic,81.3044219,29.6079938,POINT
"9802787723",,,,,,,,,,Ugaratara Health Post,clinic,80.6068802,29.3495941,POINT
"9802787728",,,,,,,,,,Basic Health Center,clinic,80.6027527,29.3305035,POINT
"9802787721",,,,,,,,,,Helthpost Vajneuta,clinic,80.5972977,29.3423233,POINT
"9802787727",,,,,,,,,,Bhumiraj Health Post,clinic,80.6170654,29.3157902,POINT
"9796568551",,,,,,,,,,प्रसुती केन्द्,clinic,80.54015,29.4091717,POINT
"9796568554",,,,,,,,,,सकार स्वास्थ्य चाैकी,clinic,80.527324,29.436314,POINT
"9796568566",,,,,,,,,,नेत्र उपचार केन्द्र पाटन आँखा अस्पताल,hospital,80.5503931,29.4635378,POINT
"9796568558",,,,,,,,,,प्थमिक स्वस्थ केन्द्र पाटन,clinic,80.5500236,29.4631009,POINT
"9796568567",,,,,,,,,,छतरा स्वास्थ्य चाैकी,clinic,80.54903,29.4659133,POINT
"9796568557",,,,,,,,,,सिलगां स्वास्थ्य चाैकी,clinic,80.5597372,29.4411374,POINT
"9796568556",,,,,,,,,,नागार स्वास्थ्य केन्द्र,clinic,80.596915,29.4651333,POINT
"9796568555",,,,,,,,,,गुजर स्वास्थ्य चौकी बैतडी,clinic,80.5714867,29.48538,POINT
"9796568559",,,,,,,,,,भुमेश्वर सिददेश्वर स्वास्थ्य चाैकी,clinic,80.5312933,29.4822583,POINT
"5617038291",,,,dentistry,,Attariya,hospital,,,Shikhar Dental Hospital,hospital,80.5532026,28.8117721,POINT
"4576720393",,,,,,,hospital,,,,hospital,80.5532168,28.8116311,POINT
"9587849067",,,,,,,,,,DharmaRudhra Sewa,hospital,80.5527284,28.8066372,POINT
"9587849069",,,,,,,,,,Dipu Subedi Medical Hall,pharmacy,80.5539708,28.8147996,POINT
"9587849072",,,,,,,,,,Raju Medical,pharmacy,80.5538909,28.8117691,POINT
"9587849073",,,,,,,,,,Gayatri Medical Hal,pharmacy,80.5504479,28.8128103,POINT
"9587849075",,,,,,,,,,Meri Stop Community Services Centre,hospital,80.5536999,28.8146889,POINT
"9587849076",,,,,,,,,,Malakheti Hospital,hospital,80.5377972,28.8144889,POINT
"9587849083",,,,,,,,,,Buddha Dental Hospital,dentist,80.5531501,28.8110125,POINT
"9587849086",,,,,,,,,,Barsha Medical and pathology,clinic,80.5501607,28.8127287,POINT
"9587849087",,,,,,,,,,Majhgau gaughar Clinic,clinic,80.6225469,28.791269,POINT
"9587849088",,,,,,,,,,P.D polyclinic,clinic,80.5510399,28.8128606,POINT
"9530830155",,,,,,,,,,Basic health centre,clinic,80.5060638,28.8126798,POINT
"9530830161",,,,,,,,,,Bohora Health Clinic,clinic,80.5201957,28.7689023,POINT
"6009157086",,,,,,,,,,Maya Metro Hospital,hospital,80.5684509,28.7111851,POINT
"9587849079",,,,,,,,,,Badeha Swasthye Chauki,hospital,80.5936483,28.7751017,POINT
"8463781449",,,,,,Dhangahdi Submetropolitan City,hospice,,,Ayurbed Aushadhalaya,,80.557549,28.7411706,POINT
"9800575579",,,,,,,,,,Narayankhola Health Post 14 Lalbandhi MP,clinic,85.7003784,27.1470833,POINT
"9800575582",,,,,,,,,,Sidartha Health Care Center 11 Lalbndhi MP,clinic,85.639061,27.076416,POINT
"9800575581",,,,,,,,,,Patthorkot Health Post 13 Lalbandhi MP,clinic,85.6558476,27.1130928,POINT
"9800575577",,,,,,,,,,Grishma Commnity Health Post 17 Lalbandhi MP,clinic,85.6477203,27.034441,POINT
"9791970476",,,,,,,,,,Tuteswar Shahari Swasthya Kendra,clinic,85.8223343,27.0477695,POINT
"9800575578",,,,,,,,,,Parwanipur Community Health Post 16 Lalbandhi MP,clinic,85.7234908,27.0858414,POINT
"9791970471",,,,,,,,,,Khayarmara Swasthya Chauki,clinic,85.7992935,27.0669098,POINT
"8837295718",,,,,,,,,,,hospital,85.8507624,26.8012339,POINT
"5994478485",,,,,,,,,,,hospital,85.9178845,26.7562551,POINT
"9773977082",,,,,,,clinic,,,Manna Health Care and Research Center,clinic,85.8989091,26.7567181,POINT
"9791970435",,,,,,,,,,Basic Health Post Piparadhi,clinic,85.8527145,26.7579746,POINT
"9791970438",,,,,,,,,,Bagada Health Post Bagada,clinic,85.8761826,26.7824726,POINT
"9773977074",,,,,,,,,,Rama Memorial Hospital,hospital,85.9256377,26.7519061,POINT
"9773977095",,,,,,,,,,Jagdish Ramrati Hospital Private Limited,hospital,85.8963134,26.7576707,POINT
"9773977096",,,,,,,,,,Health Post Kurtha,clinic,85.8956392,26.7578009,POINT
"9773977109",,,,,,,,,,Basic Health Center,clinic,85.9147707,26.748687,POINT
"8837295919",,,,,,,,,,,pharmacy,85.8536381,26.7991056,POINT
"6956959658",,"C.H.C., Dharchula",,,OpenGovernmentData,,centre,,,"CHC, Dharchula",,80.541324,29.848483,POINT
"9796386428",,,,,,,,,,Kotila Health Post,clinic,80.70555,29.58341,POINT
"9796386436",,,,,,,,,,District Health Organization,hospital,80.6810633,29.6037267,POINT
"9796386424",,,,,,,,,,Nakali Sub Health Post,clinic,80.7098645,29.6345756,POINT
"9796386422",,,,,,,,,,Nawala Nagar Health Center,hospital,80.7091,29.6546667,POINT
"9796386423",,,,,,,,,,Bhaidesaina Birth Center,hospital,80.7192533,29.66735,POINT
"9796386425",,,,,,,,,,Mahadabeyestan Health Post,clinic,80.6781733,29.6392917,POINT
"9796386426",,,,,,,,,,Nawadeu Health Post,clinic,80.7374717,29.6299817,POINT
"9796386427",,,,,,,,,,Baga Birth Center,clinic,80.7388717,29.6137367,POINT
"9796386431",,,,,,,,,,Bhumiraj Health Post,clinic,80.7312999,29.5651022,POINT
"9796386432",,,,,,,,,,Ronal chaud Municipal Health Center,hospital,80.7491273,29.5686289,POINT
"9796386434",,,,,,,,,,Kuwakot Health Post,clinic,80.7378117,29.5986683,POINT
"9796386435",,,,,,,,,,Khalidada Municipal Health Center,clinic,80.7453933,29.5998367,POINT
"9796386437",,,,,,,,,,Lyati Birth Center,clinic,80.6900783,29.6290036,POINT
"9796386438",,,,,,,,,,Sharmali Birth Center,hospital,80.7102592,29.6345194,POINT
"9796386439",,,,,,,,,,Purchaundi sub-health Post,clinic,80.6786952,29.6399565,POINT
"9796386440",,,,,,,,,,Sahid Smriti Sewa Clinic,clinic,80.7012609,29.600782,POINT
"9796386441",,,,,,,,,,Purchaudi Hat Health Post,clinic,80.6936239,29.6073056,POINT
"9427525330",,,मिलिजुली फार्मेसी,,Namobuddha open mapping 2022,,,,,Milijuli Pharmacy,pharmacy,85.6475878,27.5561626,POINT
"6665216154",,,,,,,,,,,pharmacy,85.9124194,27.2099853,POINT
"6660285779",,,,,,,,,,Sindhuli Poly Clinic,clinic,85.9109844,27.2163857,POINT
"4984515022",,,,,,,,,,,pharmacy,85.7797159,26.9182458,POINT
"5311035021",,,,,,,,,,,hospital,85.7861775,26.9199585,POINT
"7293762585",,,,,,,doctor,,,,doctors,85.753949,26.9101968,POINT
"9791970457",,,,,,,,,,Itaharwa Katti Health Post,clinic,85.7352524,26.7518692,POINT
"9791970458",,,,,,,,,,Itaharwa Aaurbed Ausadhalaya,pharmacy,85.7367935,26.7514572,POINT
"4566328893",,,,,,,,,,,hospital,85.8915039,26.9904482,POINT
"9791970470",,,,,,,,,,Bijalpura Health Post,clinic,85.8561249,26.9158573,POINT
"9791970478",,,,,,,,,,Bardibas Janasewa Hospital,clinic,85.9062271,27.0064278,POINT
"9791970484",,,,,,,,,,Pinnacle Hospital,hospital,85.8941574,26.9902554,POINT
"9791970485",,,,,,,,,,City Care Hospital Health and Diagnostic Center,clinic,85.8952103,26.9910736,POINT
"9791970487",,,,,,,,,,Trust Clinic,clinic,85.8934021,26.9867916,POINT
"9791970489",,,,,,,,,,IRDS Samaj Sahakari Aspatal,hospital,85.89534,26.9868431,POINT
"9619925185",,,,,,,,,,Pinacle Hospital,hospital,85.893941,26.9905133,POINT
"6669356528",,,,,,,,,,,pharmacy,85.9137914,27.2127714,POINT
"6665216159",,,,,,,,,,,dentist,85.912638,27.2100604,POINT
"6665216161",,,,,,,,,,,dentist,85.9125482,27.2098302,POINT
"6665216162",,,,,,,,,,,clinic,85.9124811,27.2096072,POINT
"6665216172",,,,,,,,,,Baby medical hall & polyclinic,clinic,85.9129599,27.210652,POINT
"9796788948",,,,,,,,,,स्वास्थ्य चाैकि उवा,clinic,82.803241,28.4318264,POINT
"9796788949",,,,,,,,,,सामुदायिक स्वास्थ्य केन्द्र थर्पु,clinic,82.7892685,28.4452343,POINT
"9796788950",,,,,,,,,,आधारभूत स्वास्थ्य केन्द्र थवाङ ४ घाेरावाङ,clinic,82.7862167,28.4657383,POINT
"9779353864",,,,,,,,,,Lukum Community Health Care Unit,clinic,82.7796707,28.5389462,POINT
"9796814590",,,,,,,,,,Samudaik Health Post,clinic,82.8258743,28.4054337,POINT
"9796814591",,,,,,,,,,Seram Health Post,clinic,82.8175354,28.3864803,POINT
"9796814592",,,,,,,,,,Swasthya Chauki Gaam,clinic,82.8583298,28.3639584,POINT
"9796814595",,,,,,,,,,जेल्बाङ स्वाथ्य चौकी,clinic,82.743988,28.3798275,POINT
"9779481351",,,,,,,,,,"Rukumkot Health Post, Dhakalbara",clinic,82.6144376,28.6236057,POINT
"9779481350",,,,,,,,,,"Rukmini Hospital Pvt. Ltd., Chhipridaha",hospital,82.6186832,28.6178767,POINT
"9779402248",,,,,,,,,,Ranm Community Health Care Unit,clinic,82.8580046,28.7008529,POINT
"9779481349",,,,,,,,,,Amlachaur Community Health Care Unit,clinic,82.6120693,28.6339589,POINT
"9779481352",,,,,,,,,,"Primary Hospital, Bahun Thana",hospital,82.6281557,28.6175961,POINT
"9779481353",,,,,,,,,,"Rukumkot Health Post, Rumalbara",clinic,82.6255417,28.6070213,POINT
"9779481358",,,,,,,,,,Chhipkhola Community Health Care Unit,clinic,82.6269197,28.6515066,POINT
